Series;Time;Value
Dal YP;2017-10-21T02:15:00.000Z;3238
Dal YP;2017-10-21T02:16:00.000Z;3415
Dal YP;2017-10-21T02:17:00.000Z;3816
Dal YP;2017-10-21T02:18:00.000Z;3319
Dal YP;2017-10-21T02:19:00.000Z;3698
Dal YP;2017-10-21T02:20:00.000Z;3360
Dal YP;2017-10-21T02:21:00.000Z;3506
Dal YP;2017-10-21T02:22:00.000Z;3823
Dal YP;2017-10-21T02:23:00.000Z;3381
Dal YP;2017-10-21T02:24:00.000Z;2786
Dal YP;2017-10-21T02:25:00.000Z;2826
Dal YP;2017-10-21T02:26:00.000Z;2979
Dal YP;2017-10-21T02:27:00.000Z;3304
Dal YP;2017-10-21T02:28:00.000Z;3078
Dal YP;2017-10-21T02:29:00.000Z;3020
Dal YP;2017-10-21T02:30:00.000Z;2684
Dal YP;2017-10-21T02:31:00.000Z;2464
Dal YP;2017-10-21T02:32:00.000Z;2786
Dal YP;2017-10-21T02:33:00.000Z;3656
Dal YP;2017-10-21T02:34:00.000Z;3471
Dal YP;2017-10-21T02:35:00.000Z;2636
Dal YP;2017-10-21T02:36:00.000Z;2783
Dal YP;2017-10-21T02:37:00.000Z;2818
Dal YP;2017-10-21T02:38:00.000Z;3083
Dal YP;2017-10-21T02:39:00.000Z;3236
Dal YP;2017-10-21T02:40:00.000Z;3484
Dal YP;2017-10-21T02:41:00.000Z;3380
Dal YP;2017-10-21T02:42:00.000Z;3811
Dal YP;2017-10-21T02:43:00.000Z;3016
Dal YP;2017-10-21T02:44:00.000Z;3150
Dal YP;2017-10-21T02:45:00.000Z;3135
Dal YP;2017-10-21T02:46:00.000Z;2941
Dal YP;2017-10-21T02:47:00.000Z;3035
Dal YP;2017-10-21T02:48:00.000Z;2325
Dal YP;2017-10-21T02:49:00.000Z;3308
Dal YP;2017-10-21T02:50:00.000Z;3386
Dal YP;2017-10-21T02:51:00.000Z;2725
Dal YP;2017-10-21T02:52:00.000Z;3078
Dal YP;2017-10-21T02:53:00.000Z;3824
Dal YP;2017-10-21T02:54:00.000Z;3125
Dal YP;2017-10-21T02:55:00.000Z;2820
Dal YP;2017-10-21T02:56:00.000Z;2667
Dal YP;2017-10-21T02:57:00.000Z;3515
Dal YP;2017-10-21T02:58:00.000Z;3589
Dal YP;2017-10-21T02:59:00.000Z;2974
Dal YP;2017-10-21T03:00:00.000Z;2939
Dal YP;2017-10-21T03:01:00.000Z;2941
Dal YP;2017-10-21T03:02:00.000Z;3311
Dal YP;2017-10-21T03:03:00.000Z;2700
Dal YP;2017-10-21T03:04:00.000Z;2807
Dal YP;2017-10-21T03:05:00.000Z;3290
Dal YP;2017-10-21T03:06:00.000Z;3052
Dal YP;2017-10-21T03:07:00.000Z;3138
Dal YP;2017-10-21T03:08:00.000Z;2527
Dal YP;2017-10-21T03:09:00.000Z;3046
Dal YP;2017-10-21T03:10:00.000Z;3914
Dal YP;2017-10-21T03:11:00.000Z;3356
Dal YP;2017-10-21T03:12:00.000Z;3078
Dal YP;2017-10-21T03:13:00.000Z;3242
Dal YP;2017-10-21T03:14:00.000Z;3348
Dal YP;2017-10-21T03:15:00.000Z;3117
Dal YP;2017-10-21T03:16:00.000Z;3488
Dal YP;2017-10-21T03:17:00.000Z;3629
Dal YP;2017-10-21T03:18:00.000Z;3197
Dal YP;2017-10-21T03:19:00.000Z;3184
Dal YP;2017-10-21T03:20:00.000Z;3351
Dal YP;2017-10-21T03:21:00.000Z;3866
Dal YP;2017-10-21T03:22:00.000Z;4423
Dal YP;2017-10-21T03:23:00.000Z;3017
Dal YP;2017-10-21T03:24:00.000Z;2874
Dal YP;2017-10-21T03:25:00.000Z;3306
Dal YP;2017-10-21T03:26:00.000Z;2792
Dal YP;2017-10-21T03:27:00.000Z;3808
Dal YP;2017-10-21T03:28:00.000Z;3385
Dal YP;2017-10-21T03:29:00.000Z;3607
Dal YP;2017-10-21T03:30:00.000Z;3464
Dal YP;2017-10-21T03:31:00.000Z;3412
Dal YP;2017-10-21T03:32:00.000Z;3935
Dal YP;2017-10-21T03:33:00.000Z;3156
Dal YP;2017-10-21T03:34:00.000Z;3387
Dal YP;2017-10-21T03:35:00.000Z;3118
Dal YP;2017-10-21T03:36:00.000Z;3052
Dal YP;2017-10-21T03:37:00.000Z;3649
Dal YP;2017-10-21T03:38:00.000Z;3244
Dal YP;2017-10-21T03:39:00.000Z;3224
Dal YP;2017-10-21T03:40:00.000Z;3371
Dal YP;2017-10-21T03:41:00.000Z;3756
Dal YP;2017-10-21T03:42:00.000Z;4346
Dal YP;2017-10-21T03:43:00.000Z;3114
Dal YP;2017-10-21T03:44:00.000Z;3581
Dal YP;2017-10-21T03:45:00.000Z;3507
Dal YP;2017-10-21T03:46:00.000Z;3735
Dal YP;2017-10-21T03:47:00.000Z;3968
Dal YP;2017-10-21T03:48:00.000Z;3804
Dal YP;2017-10-21T03:49:00.000Z;3891
Dal YP;2017-10-21T03:50:00.000Z;3263
Dal YP;2017-10-21T03:51:00.000Z;3226
Dal YP;2017-10-21T03:52:00.000Z;3321
Dal YP;2017-10-21T03:53:00.000Z;3042
Dal YP;2017-10-21T03:54:00.000Z;2852
Dal YP;2017-10-21T03:55:00.000Z;2901
Dal YP;2017-10-21T03:56:00.000Z;2473
Dal YP;2017-10-21T03:57:00.000Z;3369
Dal YP;2017-10-21T03:58:00.000Z;3251
Dal YP;2017-10-21T03:59:00.000Z;3406
Dal YP;2017-10-21T04:00:00.000Z;3214
Dal YP;2017-10-21T04:01:00.000Z;3797
Dal YP;2017-10-21T04:02:00.000Z;3212
Dal YP;2017-10-21T04:03:00.000Z;4405
Dal YP;2017-10-21T04:04:00.000Z;3772
Dal YP;2017-10-21T04:05:00.000Z;3666
Dal YP;2017-10-21T04:06:00.000Z;3565
Dal YP;2017-10-21T04:08:00.000Z;3755
Dal YP;2017-10-21T04:09:00.000Z;3407
Dal YP;2017-10-21T04:10:00.000Z;4135
Dal YP;2017-10-21T04:11:00.000Z;3762
Dal YP;2017-10-21T04:12:00.000Z;3675
Dal YP;2017-10-21T04:13:00.000Z;4718
Dal YP;2017-10-21T04:14:00.000Z;4095
Dal YP;2017-10-21T04:15:00.000Z;3267
Dal YP;2017-10-21T04:16:00.000Z;3505
Dal YP;2017-10-21T04:17:00.000Z;3374
Dal YP;2017-10-21T04:18:00.000Z;3509
Dal YP;2017-10-21T04:19:00.000Z;3089
Dal YP;2017-10-21T04:20:00.000Z;3405
Dal YP;2017-10-21T04:21:00.000Z;3702
Dal YP;2017-10-21T04:22:00.000Z;3276
Dal YP;2017-10-21T04:23:00.000Z;3972
Dal YP;2017-10-21T04:24:00.000Z;4067
Dal YP;2017-10-21T04:25:00.000Z;3903
Dal YP;2017-10-21T04:26:00.000Z;3311
Dal YP;2017-10-21T04:27:00.000Z;3219
Dal YP;2017-10-21T04:28:00.000Z;3702
Dal YP;2017-10-21T04:29:00.000Z;3655
Dal YP;2017-10-21T04:30:00.000Z;3471
Dal YP;2017-10-21T04:31:00.000Z;3403
Dal YP;2017-10-21T04:32:00.000Z;3563
Dal YP;2017-10-21T04:33:00.000Z;3763
Dal YP;2017-10-21T04:34:00.000Z;3713
Dal YP;2017-10-21T04:35:00.000Z;3083
Dal YP;2017-10-21T04:36:00.000Z;2129
Dal YP;2017-10-21T04:37:00.000Z;1937
Dal YP;2017-10-21T04:38:00.000Z;2751
Dal YP;2017-10-21T04:39:00.000Z;2289
Dal YP;2017-10-21T04:40:00.000Z;2775
Dal YP;2017-10-21T04:41:00.000Z;2857
Dal YP;2017-10-21T04:42:00.000Z;2844
Dal YP;2017-10-21T04:43:00.000Z;3452
Dal YP;2017-10-21T04:44:00.000Z;2562
Dal YP;2017-10-21T04:45:00.000Z;2128
Dal YP;2017-10-21T04:46:00.000Z;2284
Dal YP;2017-10-21T04:47:00.000Z;2204
Dal YP;2017-10-21T04:48:00.000Z;2567
Dal YP;2017-10-21T04:49:00.000Z;2464
Dal YP;2017-10-21T04:50:00.000Z;2415
Dal YP;2017-10-21T04:51:00.000Z;2072
Dal YP;2017-10-21T04:52:00.000Z;1905
Dal YP;2017-10-21T04:53:00.000Z;2065
Dal YP;2017-10-21T04:54:00.000Z;1819
Dal YP;2017-10-21T04:55:00.000Z;1882
Dal YP;2017-10-21T04:56:00.000Z;1920
Dal YP;2017-10-21T04:57:00.000Z;2119
Dal YP;2017-10-21T04:58:00.000Z;2102
Dal YP;2017-10-21T04:59:00.000Z;1543
Dal YP;2017-10-21T05:00:00.000Z;1986
Dal YP;2017-10-21T05:01:00.000Z;2315
Dal YP;2017-10-21T05:02:00.000Z;2555
Dal YP;2017-10-21T05:03:00.000Z;2377
Dal YP;2017-10-21T05:04:00.000Z;1755
Dal YP;2017-10-21T05:05:00.000Z;1780
Dal YP;2017-10-21T05:06:00.000Z;1983
Dal YP;2017-10-21T05:07:00.000Z;1921
Dal YP;2017-10-21T05:08:00.000Z;2159
Dal YP;2017-10-21T05:09:00.000Z;1633
Dal YP;2017-10-21T05:10:00.000Z;1527
Dal YP;2017-10-21T05:11:00.000Z;2372
Dal YP;2017-10-21T05:12:00.000Z;2473
Dal YP;2017-10-21T05:13:00.000Z;2331
Dal YP;2017-10-21T05:14:00.000Z;1815
Dal YP;2017-10-21T05:15:00.000Z;1702
Dal YP;2017-10-21T05:16:00.000Z;1866
Dal YP;2017-10-21T05:17:00.000Z;2358
Dal YP;2017-10-21T05:18:00.000Z;2356
Dal YP;2017-10-21T05:19:00.000Z;1634
Dal YP;2017-10-21T05:20:00.000Z;1730
Dal YP;2017-10-21T05:21:00.000Z;1668
Dal YP;2017-10-21T05:22:00.000Z;2367
Dal YP;2017-10-21T05:23:00.000Z;2073
Dal YP;2017-10-21T05:24:00.000Z;1899
Dal YP;2017-10-21T05:25:00.000Z;1697
Dal YP;2017-10-21T05:26:00.000Z;1787
Dal YP;2017-10-21T05:27:00.000Z;2323
Dal YP;2017-10-21T05:28:00.000Z;1790
Dal YP;2017-10-21T05:29:00.000Z;1939
Dal YP;2017-10-21T05:30:00.000Z;1905
Dal YP;2017-10-21T05:31:00.000Z;1861
Dal YP;2017-10-21T05:32:00.000Z;2173
Dal YP;2017-10-21T05:33:00.000Z;1838
Dal YP;2017-10-21T05:34:00.000Z;1638
Dal YP;2017-10-21T05:35:00.000Z;1561
Dal YP;2017-10-21T05:36:00.000Z;1817
Dal YP;2017-10-21T05:37:00.000Z;1860
Dal YP;2017-10-21T05:38:00.000Z;2023
Dal YP;2017-10-21T05:39:00.000Z;1793
Dal YP;2017-10-21T05:40:00.000Z;1990
Dal YP;2017-10-21T05:41:00.000Z;1719
Dal YP;2017-10-21T05:42:00.000Z;2215
Dal YP;2017-10-21T05:43:00.000Z;1851
Dal YP;2017-10-21T05:44:00.000Z;1851
Dal YP;2017-10-21T05:45:00.000Z;1645
Dal YP;2017-10-21T05:46:00.000Z;1826
Dal YP;2017-10-21T05:47:00.000Z;1865
Dal YP;2017-10-21T05:48:00.000Z;2167
Dal YP;2017-10-21T05:49:00.000Z;1775
Dal YP;2017-10-21T05:50:00.000Z;1514
Dal YP;2017-10-21T05:51:00.000Z;1672
Dal YP;2017-10-21T05:52:00.000Z;1986
Dal YP;2017-10-21T05:53:00.000Z;2209
Dal YP;2017-10-21T05:54:00.000Z;1788
Dal YP;2017-10-21T05:55:00.000Z;1732
Dal YP;2017-10-21T05:56:00.000Z;1629
Dal YP;2017-10-21T05:57:00.000Z;2050
Dal YP;2017-10-21T05:58:00.000Z;1888
Dal YP;2017-10-21T05:59:00.000Z;1699
Dal YP;2017-10-21T06:00:00.000Z;1814
Dal YP;2017-10-21T06:01:00.000Z;1735
Dal YP;2017-10-21T06:02:00.000Z;2151
Dal YP;2017-10-21T06:03:00.000Z;1730
Dal YP;2017-10-21T06:04:00.000Z;1735
Dal YP;2017-10-21T06:05:00.000Z;1983
Dal YP;2017-10-21T06:06:00.000Z;1873
Dal YP;2017-10-21T06:07:00.000Z;2097
Dal YP;2017-10-21T06:08:00.000Z;1788
Dal YP;2017-10-21T06:09:00.000Z;1812
Dal YP;2017-10-21T06:10:00.000Z;2150
Dal YP;2017-10-21T06:11:00.000Z;2171
Dal YP;2017-10-21T06:12:00.000Z;2351
Dal YP;2017-10-21T06:13:00.000Z;1804
Dal YP;2017-10-21T06:14:00.000Z;2178
Dal YP;2017-10-21T06:15:00.000Z;2203
Dal YP;2017-10-21T06:16:00.000Z;2354
Dal YP;2017-10-21T06:17:00.000Z;2440
Dal YP;2017-10-21T06:18:00.000Z;1990
Dal YP;2017-10-21T06:19:00.000Z;1921
Dal YP;2017-10-21T06:20:00.000Z;1894
Dal YP;2017-10-21T06:21:00.000Z;1913
Dal YP;2017-10-21T06:22:00.000Z;2474
Dal YP;2017-10-21T06:23:00.000Z;2168
Dal YP;2017-10-21T06:24:00.000Z;1879
Dal YP;2017-10-21T06:25:00.000Z;2274
Dal YP;2017-10-21T06:26:00.000Z;1861
Dal YP;2017-10-21T06:27:00.000Z;2311
Dal YP;2017-10-21T06:28:00.000Z;2062
Dal YP;2017-10-21T06:29:00.000Z;1898
Dal YP;2017-10-21T06:30:00.000Z;1749
Dal YP;2017-10-21T06:31:00.000Z;2208
Dal YP;2017-10-21T06:32:00.000Z;2493
Dal YP;2017-10-21T06:33:00.000Z;2006
Dal YP;2017-10-21T06:34:00.000Z;1975
Dal YP;2017-10-21T06:35:00.000Z;2288
Dal YP;2017-10-21T06:36:00.000Z;1968
Dal YP;2017-10-21T06:37:00.000Z;2856
Dal YP;2017-10-21T06:38:00.000Z;2083
Dal YP;2017-10-21T06:39:00.000Z;2047
Dal YP;2017-10-21T06:40:00.000Z;2017
Dal YP;2017-10-21T06:41:00.000Z;2071
Dal YP;2017-10-21T06:42:00.000Z;2711
Dal YP;2017-10-21T06:43:00.000Z;2831
Dal YP;2017-10-21T06:44:00.000Z;2427
Dal YP;2017-10-21T06:45:00.000Z;2002
Dal YP;2017-10-21T06:46:00.000Z;2055
Dal YP;2017-10-21T06:47:00.000Z;2413
Dal YP;2017-10-21T06:48:00.000Z;2071
Dal YP;2017-10-21T06:49:00.000Z;1921
Dal YP;2017-10-21T06:50:00.000Z;1940
Dal YP;2017-10-21T06:51:00.000Z;2215
Dal YP;2017-10-21T06:52:00.000Z;2641
Dal YP;2017-10-21T06:53:00.000Z;2314
Dal YP;2017-10-21T06:54:00.000Z;1811
Dal YP;2017-10-21T06:55:00.000Z;1714
Dal YP;2017-10-21T06:56:00.000Z;1998
Dal YP;2017-10-21T06:57:00.000Z;2089
Dal YP;2017-10-21T06:58:00.000Z;1760
Dal YP;2017-10-21T06:59:00.000Z;1848
Dal YP;2017-10-21T07:00:00.000Z;2416
Dal YP;2017-10-21T07:01:00.000Z;2053
Dal YP;2017-10-21T07:02:00.000Z;2502
Dal YP;2017-10-21T07:03:00.000Z;1948
Dal YP;2017-10-21T07:04:00.000Z;1694
Dal YP;2017-10-21T07:05:00.000Z;1705
Dal YP;2017-10-21T07:06:00.000Z;2190
Dal YP;2017-10-21T07:07:00.000Z;2637
Dal YP;2017-10-21T07:08:00.000Z;2243
Dal YP;2017-10-21T07:09:00.000Z;2212
Dal YP;2017-10-21T07:10:00.000Z;2049
Dal YP;2017-10-21T07:11:00.000Z;2323
Dal YP;2017-10-21T07:12:00.000Z;3075
Dal YP;2017-10-21T07:13:00.000Z;2556
Dal YP;2017-10-21T07:14:00.000Z;2207
Dal YP;2017-10-21T07:15:00.000Z;2229
Dal YP;2017-10-21T07:16:00.000Z;2415
Dal YP;2017-10-21T07:17:00.000Z;2355
Dal YP;2017-10-21T07:18:00.000Z;1942
Dal YP;2017-10-21T07:19:00.000Z;2304
Dal YP;2017-10-21T07:20:00.000Z;2122
Dal YP;2017-10-21T07:21:00.000Z;2408
Dal YP;2017-10-21T07:22:00.000Z;2456
Dal YP;2017-10-21T07:23:00.000Z;2228
Dal YP;2017-10-21T07:24:00.000Z;1934
Dal YP;2017-10-21T07:25:00.000Z;1970
Dal YP;2017-10-21T07:26:00.000Z;1867
Dal YP;2017-10-21T07:27:00.000Z;2329
Dal YP;2017-10-21T07:28:00.000Z;1874
Dal YP;2017-10-21T07:29:00.000Z;2410
Dal YP;2017-10-21T07:30:00.000Z;2195
Dal YP;2017-10-21T07:31:00.000Z;1715
Dal YP;2017-10-21T07:32:00.000Z;2118
Dal YP;2017-10-21T07:33:00.000Z;2047
Dal YP;2017-10-21T07:34:00.000Z;1864
Dal YP;2017-10-21T07:35:00.000Z;1928
Dal YP;2017-10-21T07:36:00.000Z;1659
Dal YP;2017-10-21T07:37:00.000Z;1806
Dal YP;2017-10-21T07:38:00.000Z;1561
Dal YP;2017-10-21T07:39:00.000Z;2127
Dal YP;2017-10-21T07:40:00.000Z;2238
Dal YP;2017-10-21T07:41:00.000Z;1712
Dal YP;2017-10-21T07:42:00.000Z;2305
Dal YP;2017-10-21T07:43:00.000Z;1758
Dal YP;2017-10-21T07:44:00.000Z;1747
Dal YP;2017-10-21T07:45:00.000Z;1764
Dal YP;2017-10-21T07:46:00.000Z;1969
Dal YP;2017-10-21T07:47:00.000Z;1975
Dal YP;2017-10-21T07:48:00.000Z;1671
Dal YP;2017-10-21T07:49:00.000Z;1624
Dal YP;2017-10-21T07:50:00.000Z;1722
Dal YP;2017-10-21T07:51:00.000Z;1924
Dal YP;2017-10-21T07:52:00.000Z;2173
Dal YP;2017-10-21T07:53:00.000Z;1905
Dal YP;2017-10-21T07:54:00.000Z;1759
Dal YP;2017-10-21T07:55:00.000Z;1619
Dal YP;2017-10-21T07:56:00.000Z;1808
Dal YP;2017-10-21T07:57:00.000Z;2257
Dal YP;2017-10-21T07:58:00.000Z;1796
Dal YP;2017-10-21T07:59:00.000Z;1686
Dal YP;2017-10-21T08:00:00.000Z;1892
Dal YP;2017-10-21T08:01:00.000Z;1819
Dal YP;2017-10-21T08:02:00.000Z;2161
Dal YP;2017-10-21T08:03:00.000Z;2430
Dal YP;2017-10-21T08:04:00.000Z;2171
Dal YP;2017-10-21T08:05:00.000Z;1814
Dal YP;2017-10-21T08:06:00.000Z;1838
Dal YP;2017-10-21T08:07:00.000Z;2370
Dal YP;2017-10-21T08:08:00.000Z;1848
Dal YP;2017-10-21T08:09:00.000Z;2237
Dal YP;2017-10-21T08:10:00.000Z;2307
Dal YP;2017-10-21T08:11:00.000Z;2361
Dal YP;2017-10-21T08:12:00.000Z;2820
Dal YP;2017-10-21T08:13:00.000Z;2664
Dal YP;2017-10-21T08:14:00.000Z;2001
Dal YP;2017-10-21T08:15:00.000Z;2256
Dal YP;2017-10-21T08:16:00.000Z;1981
Dal YP;2017-10-21T08:17:00.000Z;2584
Dal YP;2017-10-21T08:18:00.000Z;2017
Dal YP;2017-10-21T08:19:00.000Z;2170
Dal YP;2017-10-21T08:20:00.000Z;2654
Dal YP;2017-10-21T08:21:00.000Z;2238
Dal YP;2017-10-21T08:22:00.000Z;2721
Dal YP;2017-10-21T08:23:00.000Z;2223
Dal YP;2017-10-21T08:24:00.000Z;1955
Dal YP;2017-10-21T08:25:00.000Z;1975
Dal YP;2017-10-21T08:26:00.000Z;1772
Dal YP;2017-10-21T08:27:00.000Z;2097
Dal YP;2017-10-21T08:28:00.000Z;1807
Dal YP;2017-10-21T08:29:00.000Z;1974
Dal YP;2017-10-21T08:30:00.000Z;1845
Dal YP;2017-10-21T08:31:00.000Z;1778
Dal YP;2017-10-21T08:32:00.000Z;2430
Dal YP;2017-10-21T08:34:00.000Z;1745
Dal YP;2017-10-21T08:35:00.000Z;1844
Dal YP;2017-10-21T08:36:00.000Z;2113
Dal YP;2017-10-21T08:37:00.000Z;1572
Dal YP;2017-10-21T08:38:00.000Z;2243
Dal YP;2017-10-21T08:39:00.000Z;1789
Dal YP;2017-10-21T08:40:00.000Z;1925
Dal YP;2017-10-21T08:41:00.000Z;1968
Dal YP;2017-10-21T08:42:00.000Z;1913
Dal YP;2017-10-21T08:43:00.000Z;2497
Dal YP;2017-10-21T08:44:00.000Z;2079
Dal YP;2017-10-21T08:45:00.000Z;1826
Dal YP;2017-10-21T08:46:00.000Z;1786
Dal YP;2017-10-21T08:47:00.000Z;1756
Dal YP;2017-10-21T08:48:00.000Z;2009
Dal YP;2017-10-21T08:49:00.000Z;1644
Dal YP;2017-10-21T08:50:00.000Z;1635
Dal YP;2017-10-21T08:51:00.000Z;2034
Dal YP;2017-10-21T08:52:00.000Z;1698
Dal YP;2017-10-21T08:53:00.000Z;2226
Dal YP;2017-10-21T08:54:00.000Z;1985
Dal YP;2017-10-21T08:55:00.000Z;1962
Dal YP;2017-10-21T08:56:00.000Z;1787
Dal YP;2017-10-21T08:57:00.000Z;1871
Dal YP;2017-10-21T08:58:00.000Z;2043
Dal YP;2017-10-21T08:59:00.000Z;1735
Dal YP;2017-10-21T09:00:00.000Z;2025
Dal YP;2017-10-21T09:01:00.000Z;1913
Dal YP;2017-10-21T09:02:00.000Z;2386
Dal YP;2017-10-21T09:03:00.000Z;1946
Dal YP;2017-10-21T09:04:00.000Z;1771
Dal YP;2017-10-21T09:05:00.000Z;1765
Dal YP;2017-10-21T09:06:00.000Z;1857
Dal YP;2017-10-21T09:07:00.000Z;2157
Dal YP;2017-10-21T09:08:00.000Z;2041
Dal YP;2017-10-21T09:09:00.000Z;1927
Dal YP;2017-10-21T09:10:00.000Z;2345
Dal YP;2017-10-21T09:11:00.000Z;2422
Dal YP;2017-10-21T09:12:00.000Z;2384
Dal YP;2017-10-21T09:13:00.000Z;2478
Dal YP;2017-10-21T09:14:00.000Z;2025
Dal YP;2017-10-21T09:15:00.000Z;1910
Dal YP;2017-10-21T09:16:00.000Z;2042
Dal YP;2017-10-21T09:17:00.000Z;2127
Dal YP;2017-10-21T09:18:00.000Z;2226
Dal YP;2017-10-21T09:19:00.000Z;1812
Dal YP;2017-10-21T09:20:00.000Z;2481
Dal YP;2017-10-21T09:21:00.000Z;2545
Dal YP;2017-10-21T09:22:00.000Z;2301
Dal YP;2017-10-21T09:23:00.000Z;1998
Dal YP;2017-10-21T09:24:00.000Z;1929
Dal YP;2017-10-21T09:25:00.000Z;1857
Dal YP;2017-10-21T09:26:00.000Z;1829
Dal YP;2017-10-21T09:27:00.000Z;2050
Dal YP;2017-10-21T09:28:00.000Z;1826
Dal YP;2017-10-21T09:29:00.000Z;1828
Dal YP;2017-10-21T09:30:00.000Z;1726
Dal YP;2017-10-21T09:31:00.000Z;1955
Dal YP;2017-10-21T09:32:00.000Z;2029
Dal YP;2017-10-21T09:33:00.000Z;2112
Dal YP;2017-10-21T09:34:00.000Z;2148
Dal YP;2017-10-21T09:35:00.000Z;1736
Dal YP;2017-10-21T09:36:00.000Z;1810
Dal YP;2017-10-21T09:37:00.000Z;2254
Dal YP;2017-10-21T09:38:00.000Z;1858
Dal YP;2017-10-21T09:39:00.000Z;1588
Dal YP;2017-10-21T09:40:00.000Z;1733
Dal YP;2017-10-21T09:41:00.000Z;1685
Dal YP;2017-10-21T09:42:00.000Z;2368
Dal YP;2017-10-21T09:43:00.000Z;1986
Dal YP;2017-10-21T09:44:00.000Z;1776
Dal YP;2017-10-21T09:45:00.000Z;1758
Dal YP;2017-10-21T09:46:00.000Z;1756
Dal YP;2017-10-21T09:47:00.000Z;1769
Dal YP;2017-10-21T09:48:00.000Z;1789
Dal YP;2017-10-21T09:49:00.000Z;1685
Dal YP;2017-10-21T09:50:00.000Z;1657
Dal YP;2017-10-21T09:51:00.000Z;1825
Dal YP;2017-10-21T09:52:00.000Z;2190
Dal YP;2017-10-21T09:53:00.000Z;1691
Dal YP;2017-10-21T09:54:00.000Z;2075
Dal YP;2017-10-21T09:55:00.000Z;1704
Dal YP;2017-10-21T09:56:00.000Z;1692
Dal YP;2017-10-21T09:57:00.000Z;2110
Dal YP;2017-10-21T09:58:00.000Z;1848
Dal YP;2017-10-21T09:59:00.000Z;1608
Dal YP;2017-10-21T10:00:00.000Z;2004
Dal YP;2017-10-21T10:01:00.000Z;2293
Dal YP;2017-10-21T10:02:00.000Z;2467
Dal YP;2017-10-21T10:03:00.000Z;2071
Dal YP;2017-10-21T10:04:00.000Z;1938
Dal YP;2017-10-21T10:05:00.000Z;1919
Dal YP;2017-10-21T10:06:00.000Z;1720
Dal YP;2017-10-21T10:07:00.000Z;1961
Dal YP;2017-10-21T10:08:00.000Z;1766
Dal YP;2017-10-21T10:09:00.000Z;1742
Dal YP;2017-10-21T10:10:00.000Z;2209
Dal YP;2017-10-21T10:11:00.000Z;2109
Dal YP;2017-10-21T10:12:00.000Z;2856
Dal YP;2017-10-21T10:13:00.000Z;1821
Dal YP;2017-10-21T10:14:00.000Z;1893
Dal YP;2017-10-21T10:15:00.000Z;1978
Dal YP;2017-10-21T10:16:00.000Z;1940
Dal YP;2017-10-21T10:17:00.000Z;1957
Dal YP;2017-10-21T10:18:00.000Z;1954
Dal YP;2017-10-21T10:19:00.000Z;1993
Dal YP;2017-10-21T10:20:00.000Z;2097
Dal YP;2017-10-21T10:21:00.000Z;2071
Dal YP;2017-10-21T10:22:00.000Z;3030
Dal YP;2017-10-21T10:23:00.000Z;2060
Dal YP;2017-10-21T10:24:00.000Z;1832
Dal YP;2017-10-21T10:25:00.000Z;1886
Dal YP;2017-10-21T10:26:00.000Z;1810
Dal YP;2017-10-21T10:27:00.000Z;2044
Dal YP;2017-10-21T10:28:00.000Z;1734
Dal YP;2017-10-21T10:29:00.000Z;2146
Dal YP;2017-10-21T10:30:00.000Z;2038
Dal YP;2017-10-21T10:31:00.000Z;1904
Dal YP;2017-10-21T10:32:00.000Z;2354
Dal YP;2017-10-21T10:33:00.000Z;2190
Dal YP;2017-10-21T10:34:00.000Z;2048
Dal YP;2017-10-21T10:35:00.000Z;1684
Dal YP;2017-10-21T10:36:00.000Z;1651
Dal YP;2017-10-21T10:37:00.000Z;2218
Dal YP;2017-10-21T10:38:00.000Z;1986
Dal YP;2017-10-21T10:39:00.000Z;1777
Dal YP;2017-10-21T10:40:00.000Z;1826
Dal YP;2017-10-21T10:41:00.000Z;1527
Dal YP;2017-10-21T10:42:00.000Z;2087
Dal YP;2017-10-21T10:43:00.000Z;1684
Dal YP;2017-10-21T10:44:00.000Z;1757
Dal YP;2017-10-21T10:45:00.000Z;1661
Dal YP;2017-10-21T10:46:00.000Z;1519
Dal YP;2017-10-21T10:47:00.000Z;2007
Dal YP;2017-10-21T10:48:00.000Z;2068
Dal YP;2017-10-21T10:49:00.000Z;2073
Dal YP;2017-10-21T10:50:00.000Z;2029
Dal YP;2017-10-21T10:51:00.000Z;1740
Dal YP;2017-10-21T10:52:00.000Z;2325
Dal YP;2017-10-21T10:53:00.000Z;1926
Dal YP;2017-10-21T10:54:00.000Z;1806
Dal YP;2017-10-21T10:55:00.000Z;1927
Dal YP;2017-10-21T10:56:00.000Z;1641
Dal YP;2017-10-21T10:57:00.000Z;1842
Dal YP;2017-10-21T10:58:00.000Z;1642
Dal YP;2017-10-21T10:59:00.000Z;1702
Dal YP;2017-10-21T11:00:00.000Z;1847
Dal YP;2017-10-21T11:01:00.000Z;1756
Dal YP;2017-10-21T11:02:00.000Z;2101
Dal YP;2017-10-21T11:03:00.000Z;1684
Dal YP;2017-10-21T11:04:00.000Z;1760
Dal YP;2017-10-21T11:05:00.000Z;1772
Dal YP;2017-10-21T11:06:00.000Z;1584
Dal YP;2017-10-21T11:07:00.000Z;1927
Dal YP;2017-10-21T11:08:00.000Z;1662
Dal YP;2017-10-21T11:09:00.000Z;1739
Dal YP;2017-10-21T11:10:00.000Z;2312
Dal YP;2017-10-21T11:11:00.000Z;1850
Dal YP;2017-10-21T11:12:00.000Z;2060
Dal YP;2017-10-21T11:13:00.000Z;2023
Dal YP;2017-10-21T11:14:00.000Z;1756
